,iclass,idxs,x_pos,y_pos,consistent_r3,batch_size,rule_uniq,rule_cnts
5193,34,"[8203, 4340, 9242]",0,2,3,100,[35. 22.  6.  2. 26. 34. 37.],[39 13 13 13 11  3  1]
5194,34,"[8203, 4340, 9242]",1,2,27,100,[ 4. 34. 26. 38. 21.],[29 27 17  8  8]
5195,34,"[8203, 4340, 9242]",2,2,25,100,[34. 23. 38. 16.],[25 13 10  7]
5196,34,"[10132, 3050, 3386]",0,2,30,100,[34. 35. 20. 26.  2.  6.  5. 38.],[30 17 11 10 10  9  6  2]
5197,34,"[10132, 3050, 3386]",1,2,22,100,[34. 35. 23. 16. 10.  5.  3.],[22 10 10 10  6  4  2]
5198,34,"[10132, 3050, 3386]",2,2,10,100,[ 4. 34. 26. 20.  5. 19. 38.],[32 10 10  6  3  2  1]
5199,34,"[5023, 2469, 9102]",0,2,8,100,[ 5. 26. 34. 21. 37.],[16  9  8  7  1]
5200,34,"[5023, 2469, 9102]",1,2,20,100,[35. 34.  0. 14.  6. 15.],[53 20 11  7  6  4]
5201,34,"[5023, 2469, 9102]",2,2,2,100,[ 6. 34. 16.],[5 2 2]
5202,34,"[6397, 9498, 1607]",0,2,2,100,[16.  5. 26. 22. 25.  6.  2. 34. 39.],[12 12  9  7  6  6  6  2  1]
5203,34,"[6397, 9498, 1607]",1,2,18,100,[ 5. 34. 25. 22. 16. 26. 37.],[45 18 10  8  7  5  1]
5204,34,"[6397, 9498, 1607]",2,2,12,100,[ 5. 34. 38. 21. 26. 39.],[42 12  4  4  3  1]
5205,34,"[3010, 1732, 10359]",0,2,20,100,[34. 20. 16.  2. 26.  6. 37.],[20 11 11  8  7  5  1]
5206,34,"[3010, 1732, 10359]",1,2,2,100,[23.  5. 16. 12. 38. 34. 39.],[49 22 11  3  2  2  1]
5207,34,"[3010, 1732, 10359]",2,2,15,100,[35. 22. 15. 34. 10.  3. 26.  5. 16.],[56 49 46 15 10 10  8  6  3]
5208,34,"[9817, 7526, 917]",0,2,20,100,[35. 34. 26. 20.  7. 38.],[53 20  7  7  7  1]
5209,34,"[9817, 7526, 917]",1,2,12,100,[35.  6. 34. 13. 15.],[48 14 12  9  2]
5210,34,"[9817, 7526, 917]",2,2,10,100,[35. 25. 34.  3. 20. 26. 16.],[50 40 10 10  8  7  6]
5211,34,"[4239, 6652, 6977]",0,2,13,100,[35. 34. 26.  6. 16.],[60 13  7  4  2]
5212,34,"[4239, 6652, 6977]",1,2,11,100,[35. 34.  1.  6. 13. 26.],[53 11 11  9  8  6]
5213,34,"[4239, 6652, 6977]",2,2,18,100,[35. 34.  1.  6. 37.],[36 18 13  4  1]
5214,34,"[7502, 7053, 10831]",0,2,5,100,[22. 26.  6. 34. 16.  1. 38.],[33  9  6  5  5  5  1]
5215,34,"[7502, 7053, 10831]",1,2,23,100,[34. 35. 26. 22.],[23 14  8  7]
5216,34,"[7502, 7053, 10831]",2,2,10,100,[ 5. 15.  0. 34. 11.  6. 16. 38. 27.],[47 29 14 10  7  6  2  1  1]
5217,34,"[179, 9728, 143]",0,2,5,100,[35. 26. 12. 34.  9. 16. 38. 39.],[23 13 11  5  5  4  2  1]
5218,34,"[179, 9728, 143]",1,2,17,100,[ 6. 34. 25. 19. 37.],[18 17  6  3  1]
5219,34,"[179, 9728, 143]",2,2,19,100,[ 5. 34. 22.  6. 16. 15. 26.  0. 38.],[32 19 14 12  9  9  7  7  1]
5220,34,"[8787, 11350, 9416]",0,2,7,100,[35.  1. 26. 13. 34.  6.],[49 14 12 10  7  4]
5221,34,"[8787, 11350, 9416]",1,2,4,100,[35. 38. 26. 16. 34. 21.],[46  6  6  6  4  3]
5222,34,"[8787, 11350, 9416]",2,2,15,100,[34. 26. 20. 25.  1. 38.  6. 15. 13.],[15 15 15  8  8  6  5  4  2]
5223,34,"[7570, 8417, 10089]",0,2,3,100,[35. 16. 34.  6.],[45  5  3  2]
5224,34,"[7570, 8417, 10089]",1,2,22,100,[13. 34. 26.  6. 37.],[37 22  9  7  1]
5225,34,"[7570, 8417, 10089]",2,2,15,100,[ 7. 26. 34. 25. 14.  9. 22. 15. 38.  8.],[37 21 15  8  5  4  3  2  1  1]
5226,34,"[7603, 9668, 5065]",0,2,11,100,[35. 34. 38.],[22 11  1]
5227,34,"[7603, 9668, 5065]",1,2,9,100,[12. 26. 34. 21.  5. 16.  3.],[43 10  9  7  4  3  2]
5228,34,"[7603, 9668, 5065]",2,2,15,100,[34. 15.  2. 20. 10. 26.  6.  5. 16. 39.],[15 12 11 10  6  5  5  5  4  1]
5229,34,"[9702, 9738, 6387]",0,2,8,100,[35.  5. 26. 16. 34. 21.],[56 50 11  9  8  7]
5230,34,"[9702, 9738, 6387]",1,2,27,100,[35. 34.  1.  6. 29. 27.],[31 27  9  4  3  1]
5231,34,"[9702, 9738, 6387]",2,2,10,100,[ 4. 35.  5. 22. 12. 34. 16. 26.],[58 34 12 11 11 10 10  4]
5232,34,"[1295, 2091, 10352]",0,2,40,100,[34. 35. 13. 25. 26.  2.  6. 38.],[40 15 13 12  9  9  8  1]
5233,34,"[1295, 2091, 10352]",1,2,22,100,[34.  7. 16. 29.  8. 11. 38.  9.],[22 11  6  3  3  2  1  1]
5234,34,"[1295, 2091, 10352]",2,2,14,100,[ 5. 34. 25. 39.],[18 14 14  1]
5235,34,"[6775, 7758, 11755]",0,2,32,100,[34. 38. 15.  9. 14.],[32 11  9  3  2]
5236,34,"[6775, 7758, 11755]",1,2,9,100,[35. 14.  6.  5. 34.  0. 26. 15.],[56 12 12 10  9  9  7  5]
5237,34,"[6775, 7758, 11755]",2,2,11,100,[35.  5. 34. 16.  2. 12. 26.  6.],[56 14 11 11  9  8  7  7]
5238,34,"[10121, 2135, 4690]",0,2,22,100,[34. 26.  6. 16. 25. 15.  2. 22. 12.],[22 15 12  8  7  4  4  3  3]
5239,34,"[10121, 2135, 4690]",1,2,15,100,[35. 34. 14. 15. 23. 25.],[49 15 13  4  3  1]
5240,34,"[10121, 2135, 4690]",2,2,24,100,[ 6. 34. 10. 26. 16. 22. 38.],[31 24 16  7  7  6  3]
5241,34,"[282, 10296, 6495]",0,2,5,100,[ 5. 26. 22. 34.  6.  0. 38.],[27 16  8  5  5  5  2]
5242,34,"[282, 10296, 6495]",1,2,2,100,[10. 35. 22. 26.  6. 34. 16. 38.],[38 36 20 12  4  2  2  1]
5243,34,"[282, 10296, 6495]",2,2,13,100,[12. 34. 26. 21. 16.  6.  0.],[28 13 10  9  9  9  8]
5244,34,"[668, 1435, 11622]",0,2,30,100,[34.  1.  6.],[30 11  8]
5245,34,"[668, 1435, 11622]",1,2,17,100,[35. 34.  6. 16. 10. 15. 24.],[50 17 16 13 13  5  4]
5246,34,"[668, 1435, 11622]",2,2,10,100,[35. 16. 11. 20. 34. 26.],[66 16 16 14 10  1]
5247,34,"[9691, 2480, 11873]",0,2,2,100,[ 0. 34. 16. 37.  6.],[4 2 2 1 1]
5248,34,"[9691, 2480, 11873]",1,2,1,100,[10. 26. 16. 21. 38. 34.],[22  8  8  6  2  1]
5249,34,"[9691, 2480, 11873]",2,2,6,100,[38. 35. 11. 34. 16.],[21 15  9  6  6]
5250,35,"[6751, 9028, 911]",0,2,24,100,[35. 26. 36.  1. 10. 25. 16. 38. 15.  6. 20. 39.],[24 16 15 12 11  8  8  7  6  5  3  1]
5251,35,"[6751, 9028, 911]",1,2,26,100,[35.  5. 11. 22. 36. 26. 16.  3.],[26 13 11  8  7  6  6  5]
5252,35,"[6751, 9028, 911]",2,2,27,100,[ 5. 35.  6. 22. 15. 25. 26. 36.  0.],[35 27 13 11 11  8  6  5  3]
5253,35,"[10137, 7605, 3386]",0,2,48,100,[35. 16.  6.  5. 21.  2. 15. 12. 26.],[48 12 12 12 10 10  9  7  2]
5254,35,"[10137, 7605, 3386]",1,2,62,100,[35. 20.  3. 26. 16. 15. 12.],[62 28 24 10  8  7  5]
5255,35,"[10137, 7605, 3386]",2,2,74,100,[35.  6.  2. 11. 16.],[74 18 18 13  8]
5256,35,"[2642, 5596, 7462]",0,2,52,100,[35. 15.  6. 16.  2. 11. 38.],[52 38 14  9  6  5  1]
5257,35,"[2642, 5596, 7462]",1,2,44,100,[35.  5. 26.  6. 22. 19.],[44 22  9  6  5  3]
5258,35,"[2642, 5596, 7462]",2,2,54,100,[35.  2. 11.  6. 16. 36.],[54 15  7  6  5  2]
5259,35,"[5434, 2546, 525]",0,2,61,100,[35. 26.  1.  6.],[61 10  7  4]
5260,35,"[5434, 2546, 525]",1,2,59,100,[35.  6. 22. 16. 26. 10. 15.],[59 46 36 16  9  9  6]
5261,35,"[5434, 2546, 525]",2,2,37,100,[ 6. 35. 26. 20. 16. 11.],[53 37 15  8  6  4]
5262,35,"[5133, 11037, 7637]",0,2,32,100,[35.  5. 26. 33. 21. 37.],[32 17 12  6  5  1]
5263,35,"[5133, 11037, 7637]",1,2,68,100,[35. 16.  6. 24. 25.],[68 29 13 10  6]
5264,35,"[5133, 11037, 7637]",2,2,47,100,[35.  4. 26. 16. 21.  5. 38.],[47 26 10  8  7  4  1]
5265,35,"[10704, 713, 4039]",0,2,71,100,[35.  4. 26. 36.  5.],[71 26 12  1  1]
5266,35,"[10704, 713, 4039]",1,2,68,100,[35.  2. 16.  6.],[68 36 28 15]
5267,35,"[10704, 713, 4039]",2,2,48,100,[35. 11. 21. 16.  3. 26.  5.],[48 12 11 11  7  4  3]
5268,35,"[8812, 2017, 8572]",0,2,64,100,[35.  1. 11.  6. 16.],[64 16 13  3  2]
5269,35,"[8812, 2017, 8572]",1,2,25,100,[15. 35. 16. 11.  3.  5. 25. 23.],[39 25 14  8  5  4  2  2]
5270,35,"[8812, 2017, 8572]",2,2,27,100,[35.  2.  6.  5. 36. 38. 32. 29.],[27 14 10  6  5  3  2  2]
5271,35,"[3707, 9868, 1578]",0,2,53,100,[35.  4.  5. 16. 12. 29.],[53 20 11 10  7  1]
5272,35,"[3707, 9868, 1578]",1,2,49,100,[35. 25. 14.  6. 33.  1. 15.],[49 34 13 12  7  4  3]
5273,35,"[3707, 9868, 1578]",2,2,51,100,[35.  1. 13.  6.],[51  7  5  3]
5274,35,"[9385, 6354, 9574]",0,2,36,100,[35. 21. 26. 11. 38. 16.  9.],[36 14  9  5  1  1  1]
5275,35,"[9385, 6354, 9574]",1,2,56,100,[35.  0. 15. 33.  6. 11. 16.],[56 46 30 10 10  8  6]
5276,35,"[9385, 6354, 9574]",2,2,12,100,[ 5. 26. 22. 35. 25. 38. 32.],[20 19 17 12  7  1  1]
5277,35,"[215, 3651, 3683]",0,2,52,100,[35. 26. 20.  5.  3. 38.],[52 17  7  2  2  1]
5278,35,"[215, 3651, 3683]",1,2,63,100,[35.  3. 26. 22. 15. 14.],[63 34 11  9  7  5]
5279,35,"[215, 3651, 3683]",2,2,55,100,[35. 34.  0.  6. 26. 15. 22.],[55 17 14 12 10 10  3]
5280,35,"[5289, 2209, 4476]",0,2,19,100,[26. 35.  6. 36.  2.  5. 13. 38. 15.],[37 19 10  8  7  6  5  3  3]
5281,35,"[5289, 2209, 4476]",1,2,62,100,[35.  4. 26.  5. 36.],[62 32  9  5  1]
5282,35,"[5289, 2209, 4476]",2,2,20,100,[26. 35.  6.  0. 15. 20.  5. 36. 38.],[21 20 20 13 12 10  7  6  3]
5283,35,"[8503, 985, 9215]",0,2,67,100,[35. 16. 11.],[67 13  8]
5284,35,"[8503, 985, 9215]",1,2,35,100,[35. 22.  6. 26.  2. 11. 16. 38.],[35 16 13 11 11  6  3  1]
5285,35,"[8503, 985, 9215]",2,2,77,100,[35.  4. 26.  5. 38.],[77 27 14  4  1]
5286,35,"[5517, 1156, 9583]",0,2,23,100,[35. 26. 16. 22. 33. 38. 37.],[23 12  9  8  6  2  1]
5287,35,"[5517, 1156, 9583]",1,2,47,100,[35.  5. 15.  6. 16. 24. 25. 36. 38.],[47 43 15 13 11  8  7  2  1]
5288,35,"[5517, 1156, 9583]",2,2,55,100,[35. 34.  3. 26. 16. 21.  5.],[55 14 13  9  8  7  3]
5289,35,"[2969, 1862, 6982]",0,2,42,100,[35. 23.  5. 36.  3.],[42 15  9  6  5]
5290,35,"[2969, 1862, 6982]",1,2,62,100,[35. 22. 13. 26.  1.  6.],[62 34 25  9  8  2]
5291,35,"[2969, 1862, 6982]",2,2,43,100,[35.  0.  6. 20. 25. 26. 38.],[43 38 19 12 10  7  2]
5292,35,"[6302, 3362, 3692]",0,2,13,100,[15. 35. 36. 38. 13.],[17 13  5  1  1]
5293,35,"[6302, 3362, 3692]",1,2,70,100,[35.  1.  6.],[70  5  2]
5294,35,"[6302, 3362, 3692]",2,2,61,100,[35.  5.  6.  0. 26. 16. 36.],[61 28 16 12 10 10  4]
5295,35,"[9462, 5425, 1048]",0,2,68,100,[35. 16.  0.  6. 21. 26.],[68 40 32 12 11  7]
5296,35,"[9462, 5425, 1048]",1,2,36,100,[35.  6.  5.  0. 14. 15. 39.],[36 21 12 10  6  4  1]
5297,35,"[9462, 5425, 1048]",2,2,56,100,[35.  2. 22. 26. 12. 16.  6. 33.],[56 49 13  9  8  5  5  3]
5298,35,"[527, 2924, 10014]",0,2,36,100,[35. 15.  7. 26. 16. 22. 36. 38.],[36 26 21 14  9  8  2  1]
5299,35,"[527, 2924, 10014]",1,2,46,100,[35. 15. 23.  4. 36. 11. 16.  5.],[46 38 25 25 15 10  7  2]
5300,35,"[527, 2924, 10014]",2,2,16,100,[15.  6. 35. 26.  0. 16.  5. 20. 10. 38.],[36 18 16 12 12 11 11 10  7  1]
5301,35,"[9070, 10149, 2047]",0,2,31,100,[35.  5. 23. 36.],[31 27  5  3]
5302,35,"[9070, 10149, 2047]",1,2,22,100,[35. 16.  6. 11.],[22 17 13 10]
5303,35,"[9070, 10149, 2047]",2,2,79,100,[35.  1.  6.],[79 17  5]
5304,35,"[10164, 2967, 9716]",0,2,35,100,[35. 34. 24.  2.  6. 10. 25. 16. 15. 39. 38.],[35 28 13 12  9  7  4  4  4  1  1]
5305,35,"[10164, 2967, 9716]",1,2,61,100,[35. 15.  6. 10. 16.  1. 26.],[61 38 14 11  9  9  8]
5306,35,"[10164, 2967, 9716]",2,2,83,100,[35. 20.  2. 26.  6. 36.],[83 32 31 16  2  1]
5307,35,"[8523, 10696, 9901]",0,2,62,100,[35.  3. 25. 23. 16. 11.],[62 28 12  9  6  5]
5308,35,"[8523, 10696, 9901]",1,2,47,100,[35. 16. 22.  1. 10.  6. 15. 26.],[47 15 10  8  7  7  6  1]
5309,35,"[8523, 10696, 9901]",2,2,21,100,[35. 25. 24.  9.],[21 11  6  3]
5310,35,"[4309, 5002, 6284]",0,2,45,100,[35.  5.  6.  2. 22. 11. 26. 16.],[45 14 10  9  8  8  7  6]
5311,35,"[4309, 5002, 6284]",1,2,25,100,[ 9. 35. 16. 10. 38. 36. 32.],[27 25 10  8  2  2  1]
5312,35,"[4309, 5002, 6284]",2,2,15,100,[25.  9. 35. 21. 14. 26.  7. 15.  8.],[29 18 15  8  6  5  2  1  1]
5313,35,"[11949, 11201, 7157]",0,2,44,100,[35. 15. 33. 25. 23.],[44 31 18  9  7]
5314,35,"[11949, 11201, 7157]",1,2,50,100,[35. 26. 10.  6.  1. 15. 16. 36.],[50 14 10  8  7  6  5  1]
5315,35,"[11949, 11201, 7157]",2,2,65,100,[35. 10.  9. 16. 32.  7.],[65 33 13 11  3  1]
5316,35,"[1522, 3314, 10666]",0,2,73,100,[35.  0. 26.  6. 21. 16. 11.],[73 41 16 13 10  6  5]
5317,35,"[1522, 3314, 10666]",1,2,19,100,[35. 26.  6.  0. 22. 12. 36. 16. 25.],[19 17 17 15 10 10  8  8  7]
5318,35,"[1522, 3314, 10666]",2,2,10,100,[ 2. 25.  6.  5. 35. 19. 38. 36. 37.],[19 16 16 14 10  6  4  4  2]
5319,35,"[7525, 3802, 6661]",0,2,13,100,[ 6. 35.  1. 36. 38.],[14 13  8  3  1]
5320,35,"[7525, 3802, 6661]",1,2,46,100,[35. 25.  6.  5. 21.  2. 12. 16. 26.],[46 40 14 13  9  9  6  3  2]
5321,35,"[7525, 3802, 6661]",2,2,53,100,[35.  6. 33. 14. 15.],[53 29 18  6  3]
5322,35,"[7921, 11379, 9327]",0,2,35,100,[25. 35.  1. 21. 26. 36.  6.],[39 35 16  7  6  3  2]
5323,35,"[7921, 11379, 9327]",1,2,36,100,[35. 22. 15. 26.  1.  6. 13.],[36 10 10  7  6  5  3]
5324,35,"[7921, 11379, 9327]",2,2,16,100,[15. 11. 35.  5. 16.  3. 25. 24. 36. 32.],[36 18 16  9  6  4  3  2  1  1]
5325,35,"[6885, 1975, 6888]",0,2,64,100,[35. 15.  6. 14.],[64  6  3  1]
5326,35,"[6885, 1975, 6888]",1,2,74,100,[35. 15.  2. 10.  6. 16.],[74 30 23 16 14  3]
5327,35,"[6885, 1975, 6888]",2,2,66,100,[35. 12. 20.  1.  6. 26. 16. 36.],[66 40 36 15 12 11  9  1]
5328,35,"[5667, 540, 6338]",0,2,21,100,[35. 23. 36. 11. 16. 38.],[21 17 13 13  7  3]
5329,35,"[5667, 540, 6338]",1,2,41,100,[35.  6. 12.  1. 26. 25. 20. 16.],[41 12 10 10  7  6  6  4]
5330,35,"[5667, 540, 6338]",2,2,45,100,[35.  6. 26. 14.  1. 21. 15. 36.],[45 17 12 12 12  9  3  1]
5331,35,"[6357, 2902, 10765]",0,2,62,100,[35.  6.  0. 11.  5. 16. 36.],[62 15 13 10  9  6  2]
5332,35,"[6357, 2902, 10765]",1,2,66,100,[35.  5. 14. 21. 15. 26.],[66 21  9  8  8  4]
5333,35,"[6357, 2902, 10765]",2,2,68,100,[35. 34. 21. 26.],[68 11  8  5]
5334,35,"[7770, 2241, 1189]",0,2,62,100,[35. 26. 15. 13.  6.  1. 36.],[62 16 13 12  7  7  1]
5335,35,"[7770, 2241, 1189]",1,2,40,100,[35. 23.  5. 11. 16. 36. 38.],[40 38 38 11  9  2  1]
5336,35,"[7770, 2241, 1189]",2,2,58,100,[35. 13. 21.  6. 26.  2.],[58 38 14 13  5  4]
5337,35,"[8849, 6368, 5984]",0,2,36,100,[15. 35.  4. 33. 25. 20. 26. 10.  5. 16.],[40 36 35 29 26 23 12 12  4  3]
5338,35,"[8849, 6368, 5984]",1,2,56,100,[35. 34. 22.  6.  0. 26.],[56 14 11  9  7  4]
5339,35,"[8849, 6368, 5984]",2,2,46,100,[35.  3. 22. 26.],[46 35 34 10]
5340,35,"[3281, 9319, 3702]",0,2,50,100,[35. 22.  2. 16. 10. 26.  6.],[50 13 11  9  8  5  5]
5341,35,"[3281, 9319, 3702]",1,2,50,100,[35. 11.  6.  1. 16.],[50 10  8  8  5]
5342,35,"[3281, 9319, 3702]",2,2,58,100,[35. 26. 13.],[58 12  7]
5343,35,"[3879, 1673, 6722]",0,2,56,100,[35.  4. 22. 26. 15. 13.  5. 38.],[56 30 24 13 11  8  5  2]
5344,35,"[3879, 1673, 6722]",1,2,46,100,[35.  6. 25. 14. 15.],[46 36 27  9  3]
5345,35,"[3879, 1673, 6722]",2,2,52,100,[35. 26.  6.],[52 16 14]
5346,35,"[4441, 10323, 8888]",0,2,67,100,[35. 23.],[67 25]
5347,35,"[4441, 10323, 8888]",1,2,26,100,[35.  4. 26.  5. 37.],[26 26 11  3  1]
5348,35,"[4441, 10323, 8888]",2,2,43,100,[35. 34.  1. 11. 16.  6.],[43 14 10  8  6  2]
5349,35,"[2468, 8378, 638]",0,2,58,100,[35. 20.  3. 26. 16. 11.  5.],[58 14 12 11 11 10  5]
5350,35,"[2468, 8378, 638]",1,2,30,100,[35. 10. 15. 16. 38.],[30 13  7  5  4]
5351,35,"[2468, 8378, 638]",2,2,65,100,[35. 12. 26. 21. 16.],[65 31 15 10  7]
5352,35,"[9461, 254, 3172]",0,2,56,100,[35.  5. 20. 16. 26.],[56 29  8  6  4]
5353,35,"[9461, 254, 3172]",1,2,40,100,[35. 34.  4. 12. 16.  5.],[40 28 25 12  8  3]
5354,35,"[9461, 254, 3172]",2,2,57,100,[35. 25. 22. 26.  6.],[57 18 11  6  6]
5355,35,"[10835, 1639, 5414]",0,2,65,100,[35. 12.  1. 26.  6. 36. 38. 16.],[65 31 16 12  7  3  2  2]
5356,35,"[10835, 1639, 5414]",1,2,63,100,[35.  5. 16. 26.],[63 37 25  4]
5357,35,"[10835, 1639, 5414]",2,2,9,100,[ 2. 13.  6. 35. 25.  5. 24.],[17 13 12  9  9  9  4]
5358,35,"[2397, 9738, 1491]",0,2,47,100,[35.  4. 22. 26. 12. 16. 36. 38.  5.],[47 39 30  8  8  5  4  1  1]
5359,35,"[2397, 9738, 1491]",1,2,28,100,[35. 20. 15. 26. 36.  6. 38.],[28 26 17 15  8  4  3]
5360,35,"[2397, 9738, 1491]",2,2,20,100,[23. 35. 13. 33. 38. 39.],[24 20 10  6  2  1]
5361,35,"[8480, 11512, 217]",0,2,48,100,[35. 34. 22. 10. 15. 26.  6. 16.  1.],[48 22 14 10  8  7  7  5  4]
5362,35,"[8480, 11512, 217]",1,2,45,100,[35.  6.  1. 26. 22. 16. 12. 38.],[45 12 12  9  8  7  6  1]
5363,35,"[8480, 11512, 217]",2,2,68,100,[35.  6. 14. 26.],[68 13  7  3]
5364,35,"[10154, 3704, 10391]",0,2,33,100,[ 4. 35. 33. 11. 16.  5.],[35 33 22 11  9  1]
5365,35,"[10154, 3704, 10391]",1,2,58,100,[35. 22.  5. 34. 16. 26.],[58 46 16 10  7  3]
5366,35,"[10154, 3704, 10391]",2,2,49,100,[35. 34. 26.  2.  6. 25. 20.],[49 21 11 10  9  7  7]
5367,35,"[6999, 1380, 8777]",0,2,36,100,[35. 26.  1. 22.  6.],[36 15 12 11  5]
5368,35,"[6999, 1380, 8777]",1,2,40,100,[35. 12. 23. 16.  1.  6.],[40 11 10 10 10  2]
5369,35,"[6999, 1380, 8777]",2,2,64,100,[35. 26. 34. 16.],[64 35 10  7]
5370,35,"[8131, 10337, 10365]",0,2,32,100,[35. 26.  1. 36.  6.],[32  6  5  4  1]
5371,35,"[8131, 10337, 10365]",1,2,48,100,[35.  3. 16. 20. 11. 26. 30.],[48 35 13  8  5  4  1]
5372,35,"[8131, 10337, 10365]",2,2,57,100,[35. 16. 26. 20.  0.  6.],[57 15 14 11 11  9]
5373,35,"[4562, 520, 6187]",0,2,28,100,[16. 35. 24. 38. 25. 32.  9.],[32 28  8  7  7  5  1]
5374,35,"[4562, 520, 6187]",1,2,47,100,[35.  5. 21.  0. 13. 15.  6. 26.],[47 45 11 11 10  9  8  5]
5375,35,"[4562, 520, 6187]",2,2,26,100,[35.  6. 33. 21. 15. 38. 26. 13. 37.],[26 16 12 10  9  8  5  4  1]
5376,35,"[9349, 3487, 8815]",0,2,71,100,[35. 16. 36.  9.],[71  8  4  3]
5377,35,"[9349, 3487, 8815]",1,2,76,100,[35. 25.  2. 20.  6. 26. 16.],[76 46 35 16  6  5  4]
5378,35,"[9349, 3487, 8815]",2,2,38,100,[35.  3. 15. 21. 16. 26. 36. 38. 39.],[38 27 25 17 14  9  5  2  1]
5379,35,"[9129, 6168, 4402]",0,2,32,100,[35. 20.  6. 26.  2. 15. 13. 38. 30. 37.],[32 14 13 10  7  4  4  2  2  1]
5380,35,"[9129, 6168, 4402]",1,2,50,100,[35.  5. 16.  6.  0. 25. 32. 23.],[50 41 14 10  8  3  2  1]
5381,35,"[9129, 6168, 4402]",2,2,46,100,[35.  5. 26.  6.  0. 16. 12.],[46 25 15 10  9  7  5]
5382,35,"[7826, 3987, 5568]",0,2,69,100,[35.  5. 11. 24. 16. 25. 38. 36.],[69 31 14  8  7  2  1  1]
5383,35,"[7826, 3987, 5568]",1,2,31,100,[35. 21. 26.  1. 33.  6. 38.],[31  9  8  8  4  2  1]
5384,35,"[7826, 3987, 5568]",2,2,42,100,[35. 25. 21.  5. 26.  3. 36.],[42 23 14  8  7  5  4]
5385,35,"[6142, 867, 11057]",0,2,56,100,[35. 16.  6.  2.],[56 21  9  9]
5386,35,"[6142, 867, 11057]",1,2,46,100,[35.  6. 16. 38. 37.],[46 11  9  1  1]
5387,35,"[6142, 867, 11057]",2,2,41,100,[35. 15. 33. 13.  9. 27.],[41 18 14 10  9  1]
5388,35,"[7377, 7977, 7524]",0,2,59,100,[35.  1.  6. 16. 26. 11. 38. 36.],[59 14 13 11  8  6  1  1]
5389,35,"[7377, 7977, 7524]",1,2,56,100,[35.  0. 34.  6. 26. 14. 21. 15.],[56 46 20  9  8  7  3  1]
5390,35,"[7377, 7977, 7524]",2,2,59,100,[35.  6.],[59 13]
5391,35,"[8158, 6075, 11469]",0,2,81,100,[35.  1. 26. 13.  6.],[81 17 10  8  8]
5392,35,"[8158, 6075, 11469]",1,2,51,100,[35. 12. 16. 36.],[51 24  9  1]
5393,35,"[8158, 6075, 11469]",2,2,70,100,[35. 26.],[70 10]
5394,35,"[7184, 2412, 10306]",0,2,54,100,[35.  6. 12. 24.  0. 25. 16.],[54 14 10  9  8  5  5]
5395,35,"[7184, 2412, 10306]",1,2,55,100,[35. 34. 26.  6. 15. 22. 13.],[55 27 16 16  9  6  4]
5396,35,"[7184, 2412, 10306]",2,2,9,100,[20. 26. 12. 33. 35.  5. 16.  3.],[36 16 11 10  9  8  3  3]
5397,35,"[8204, 7025, 9807]",0,2,10,100,[33.  4. 35. 26. 21. 16. 11.],[36 26 10 10  9  7  5]
5398,35,"[8204, 7025, 9807]",1,2,36,100,[35. 15.  5. 20. 26. 16. 11. 30. 25.],[36 35 32  9  6  5  5  3  2]
5399,35,"[8204, 7025, 9807]",2,2,40,100,[35. 34. 16. 11.  3. 25. 23.  5.],[40 21 13 11  7  6  3  2]
5400,36,"[2004, 8068, 4449]",0,2,70,100,[36. 16.  5.  6. 26.  2. 35. 22.],[70 15 13  9  8  8  7  4]
5401,36,"[2004, 8068, 4449]",1,2,41,100,[36.  6. 24.  2. 25. 16.],[41 13 11 11  7  6]
5402,36,"[2004, 8068, 4449]",2,2,17,100,[ 5. 32. 35. 36.  0. 11. 16. 37.  6.],[43 27 19 17 10  9  7  1  1]
5403,36,"[605, 6125, 10369]",0,2,51,100,[36. 13.  2.  6.],[51 39  7  3]
5404,36,"[605, 6125, 10369]",1,2,35,100,[ 5. 36.  6. 25. 39.],[36 35  7  2  1]
5405,36,"[605, 6125, 10369]",2,2,39,100,[36.  5.  6.],[39 34  8]
5406,36,"[5532, 4859, 11456]",0,2,28,100,[36.  5. 16. 38.],[28 27  2  1]
5407,36,"[5532, 4859, 11456]",1,2,35,100,[25. 36. 21. 15. 13. 26.],[37 35 10  8  6  4]
5408,36,"[5532, 4859, 11456]",2,2,40,100,[36. 12. 26. 21. 16. 37.],[40 15  5  4  4  1]
5409,36,"[5887, 1875, 2300]",0,2,38,100,[36. 20.  5. 26.],[38 35 31  5]
5410,36,"[5887, 1875, 2300]",1,2,20,100,[25. 36. 31. 16.  2. 15. 26. 21. 12.  6. 38.],[34 20 16 11  7  6  4  4  4  3  1]
5411,36,"[5887, 1875, 2300]",2,2,53,100,[36.  4. 16. 26. 10. 35.  5.],[53 33 17  9  8  7  4]
5412,36,"[24, 6783, 5563]",0,2,61,100,[36.  6. 16. 26.],[61 41 40 12]
5413,36,"[24, 6783, 5563]",1,2,66,100,[36. 25. 12. 26.  6. 20. 16.],[66 31 12 11  8  3  2]
5414,36,"[24, 6783, 5563]",2,2,38,100,[36. 16.  5. 35. 26. 22.],[38 15  9  8  5  5]
5415,36,"[9041, 678, 11168]",0,2,57,100,[36.  6. 39.],[57 20  1]
5416,36,"[9041, 678, 11168]",1,2,46,100,[36. 38.],[46  4]
